,brand,model,partner_price,retail_price,category
78828,NetApp,SF-DC-CONVERSION,,2450.0,Power
78829,NetApp,SF-FCN-01-P,,15000.0,Network
78830,NetApp,SF-SPARE-PS-750WAC,,800.0,Power
78831,NetApp,SF19210-BNDL,,124999.72,Network
78832,NetApp,SF19210-CAP-BNDL,,27500.0,Network
78833,NetApp,SF19210-NE-BNDL,,124999.72,Network
78834,NetApp,SF19210-SPARE-NODE,,41250.0,Network
78835,NetApp,SF38410-BNDL,,349999.88,Network
78931,NetApp,DS460C-07-10.0-30N-0P-CQ,,75210.0,Network
78938,NetApp,DS460C-07-10.0-30N-0P-C,,75210.0,Network
78939,NetApp,DS460C-07-10.0-30N-QS,,105295.0,Network
78940,NetApp,DS460C-07-10.0-60B-0P-C,,115800.0,Network
78941,NetApp,DS460C-07-10.0-60B-0P-CQ,,115800.0,Network
78942,NetApp,DS460C-07-10.0-60B-2P-C,,73350.0,Network
78943,NetApp,DS460C-07-10.0-30B-2P-CQ,,42300.0,Network
78944,NetApp,DS460C-07-10.0-30B-2P-C,,42300.0,Network
78945,NetApp,DS460C-07-10.0-30B-1P-SK,,42300.0,Network
78946,NetApp,DS460C-07-10.0-30B-0P-C,,65400.0,Network
78947,NetApp,DS212C-07-10-12N-2P-CQ,,18545.0,Network
78948,NetApp,DS212C-07-10-12N-2P-C,,18545.0,Network
78995,NetApp,DS212C-07-10-12N-1P-SK,,18545.0,Network
78996,NetApp,DS460C-07-10.0-60N-0P-C,,133170.0,Network
78997,NetApp,DS460C-07-10.0-60N-0P-CQ,,133170.0,Network
78998,NetApp,DS460C-07-10.0-60N-1P-SK,,84355.0,Network
78999,NetApp,DS460C-07-10.0-60N-2P-CQ,,84355.0,Network
79000,NetApp,DS460C-07-10.0-60N-QS,,186440.0,Network
79017,NetApp,DS460C-07-8.0-30B-QS,,77490.0,Network
79018,NetApp,DS212C-07-10-12N-0P-C,,30300.0,Network
79032,NetApp,DS460C-07-4.0-30B-0P-C,,36900.0,Network
79036,NetApp,DS460C-07-10.0-30N-1P-SK,,48645.0,Network
79039,NetApp,DS460C-07-8.0-30B-2P-CQ,,36000.0,Network
79056,NetApp,DS460C-07-4.0-30B-2P-C,,24900.0,Network
79057,NetApp,DS460C-07-4.0-30B-2P-CQ,,24900.0,Network
79058,NetApp,DS460C-07-4.0-60B-0P-C,,58800.0,Network
79059,NetApp,DS460C-07-8.0-30B-0P-C,,55350.0,Network
79060,NetApp,DS460C-07-8.0-30B-0P-CQ,,55350.0,Network
79061,NetApp,DS460C-07-8.0-30B-1P-SK,,36000.0,Network
79080,NetApp,DS224C-AF-0.8-12N-1P-SK,,27485.0,Network
79081,NetApp,DS224C-AF-3.8-12S-1P-SK,,70580.0,Network
79089,NetApp,X-N5K-C5672UP-16G-B-C,,20000.0,Network
79090,NetApp,X-N5K-C5672UP-16G-OSM-B-C,,31500.0,Network
79114,NetApp,SF9608-SPARE-NODE,,14000.0,Network
79115,NetApp,SF9608-SPARE-SSD,,1000.0,Network
79116,NetApp,SG5612-001-120TB,,58580.0,Network
79117,NetApp,SG5612-001-48TB,,45778.4,Network
79118,NetApp,SG5612-001-72TB,,49025.6,Network
79119,NetApp,SG5612-001-96TB,,53220.8,Network
79120,NetApp,SG5612-002-120TB,,63760.0,Network
79121,NetApp,SG5612-003-72TB,,53185.6,Network
79122,NetApp,SG5660-001-240TB,,97912.0,Network
79123,NetApp,SG5660-001-360TB,,114148.0,Network
79124,NetApp,SG5660-001-480TB,,135124.0,Network
79125,NetApp,SG5660-001-600TB,,161920.0,Network
79126,NetApp,SG5660-002-600TB,,176940.0,Network
79127,NetApp,SG5660-003-360TB,,124068.0,Network
79139,NetApp,SF4805-CAP-BNDL,,15250.0,Network
79140,NetApp,SHLF-EXP-KIT-R6,,885.0,Network
79184,NetApp,X-CAB-9K16A-US2-R6-C,,,Power
79185,NetApp,X-DS-9148S-KIT-CSCO-R6,,223.0,Network
79186,NetApp,X-DS-C9148S12PK9-R6-C,,4233.0,Network
79187,NetApp,X-DS-C9706-1EK9-R6-C,,86327.0,Network
79188,NetApp,X-DS-SFP-10GE-LR-R6,,2967.0,Network
79189,NetApp,X-DS-SFP-10GE-SR-R6-C,,739.0,Network
79251,NetApp,SF4805-CAP-NE-BNDL,,13700.0,Network
79252,NetApp,SF4805-NE-BNDL,,54999.84,Network
79253,NetApp,SF4805-SPARE-NODE,,26995.0,Network
79254,NetApp,SF9605-BNDL,,90000.0,Network
79255,NetApp,SF9605-CAP-BNDL,,19800.0,Network
79256,NetApp,SF9605-CAP-NE-BNDL,,17800.0,Network
79257,NetApp,SF9605-NE-BNDL,,90000.0,Network
79258,NetApp,SF9605-SPARE-NODE,,40000.0,Network
79259,NetApp,SF9608-P,,22000.0,Network
79311,NetApp,DS2246-AF-1.6-12N-0P-C,,68880.0,Network
79312,NetApp,DS2246-S-1.6-24N-0P-C,,151525.0,Storage
79398,NetApp,X-N9K-C9372TX-E-F-C,,22500.0,Network
79399,NetApp,X-N9K-C9372TX-E-B-C,,22500.0,Network
79402,NetApp,DS212C-07-6.0-12N-0P-CQ,,20425.0,Network
79436,NetApp,DS2246-AF-1.6-24N-0P-C,,131765.0,Network
79439,NetApp,DS4246-S-1.6-6-24N-QS,,74325.0,Network
79440,NetApp,DS4246-S-1.6-6-24N-1PSK,,33370.0,Network
79441,NetApp,DS2246-S-1.6-24N-QS,,212135.0,Network
79442,NetApp,DS2246-S-1.6-24N-1P-SK,,92480.0,Network
79443,NetApp,DS2246-S-1.6-1.8-24N-QS,,76005.0,Network
79444,NetApp,DS2246-S-1.6-1.8-24N-1PSK,,34175.0,Network
79446,NetApp,X-N9K-C9372PX-E-F-C,,22500.0,Network
79447,NetApp,X-N9K-C9372PX-E-B-C,,22500.0,Network
79471,NetApp,FAS8040A-CM-HA-SSA-R6,,,Network
79472,NetApp,FAS8020A-CM-HA-SSA-R6,,,Network
79473,NetApp,DS4246-0796-24A-3P-SK,,23555.0,Network
79474,NetApp,DS4246-0796-24A-2P-SK,,14370.0,Network
79475,NetApp,DS224C-AF-15.3-24S-0P-C,,756465.0,Network
79476,NetApp,DS224C-AF-15.3-12S-0P-C,,381180.0,Network
79477,NetApp,DS2246-AF192-24S-3P-SK,,72670.0,Network
79478,NetApp,DS2246-AF-3.8-24S-4P-SK,,225595.0,Network
79479,NetApp,DS2246-28.8TB-2P-SK,,15270.0,Network
79480,NetApp,DS2246-21.6TB-2P-SK,,13745.0,Network
79481,NetApp,AFF8040A-CM-HA-SSA-R6,,,Server
79490,NetApp,X-N3K-C3064-ACC-KIT,,100.0,Network
79492,NetApp,DS224C-SL-3.8-24N-QS,,363205.0,Network
79493,NetApp,DS224C-SL-3.8-24N-0P-C,,259435.0,Network
79494,NetApp,DS224C-SL-3.8-12S-0P-CQ,,115740.0,Network
79495,NetApp,DS224C-SL-15.3-24S-2P-C,,453880.0,Network
79496,NetApp,DS224C-SL-15.3-12S-QS,,533650.0,Network
79497,NetApp,DS224C-SL-15.3-12S-0P-CQ,,381180.0,Network
79498,NetApp,DS224C-SL-0.8-24N-2P-C,,50945.0,Network
79499,NetApp,DS224C-S-.96-24S-QS,,101735.0,Network
79500,NetApp,DS224C-S-.96-24S-0P-CQ,,72670.0,Network
79501,NetApp,DS224C-S-.96-12S-1P-SK,,23900.0,Network
79514,NetApp,DS2246-AF096-24S-3P-SK,,45810.0,Network
79515,NetApp,DS2246-28.8TB-3P-SK,,25035.0,Network
79536,NetApp,DS2246-SL096-12S-3P-SK,,39300.0,Network
79540,NetApp,DS4246-S-1.6-6-24N-0P-C,,53110.0,Network
79541,NetApp,DS2246-S-1.6-1.8-24N-0P-C,,54350.0,Network
79558,NetApp,DS4246-0748-24A-2P-SK,,11035.0,Network
79602,NetApp,DS224C-AF-3.8-24N-0P-CQ,,259435.0,Network
79604,NetApp,DS212C-07-6.0-12N-2P-CQ,,12210.0,Network
79605,NetApp,DS4246-0724-12A-2P-C,,7280.0,Network
79606,NetApp,DS224C-SL-0.8-24N-0P-C,,83570.0,Network
79607,NetApp,DS224C-S-.96-24S-2P-CQ,,44330.0,Network
79608,NetApp,DS224C-S-.96-24S-2P-C,,44330.0,Network
79609,NetApp,DS224C-S-.96-24S-1P-SK,,44300.0,Network
79610,NetApp,DS224C-S-.96-24S-0P-C,,72670.0,Network
79611,NetApp,DS224C-S-.96-12S-QS,,55020.0,Network
79612,NetApp,DS224C-S-.96-12S-2P-CQ,,23900.0,Network
79613,NetApp,DS224C-S-.96-12S-0P-CQ,,39300.0,Network
79614,NetApp,DS224C-AF-15.3-12S-0P-CQ,,381180.0,Network
79615,NetApp,E-X4070A-12-AD-0E-C,,12900.0,Storage
79616,NetApp,E-X4062B-10-AD-0E-C,,53300.0,Storage
79617,NetApp,E-X4055A-12-AD-0E-C,,9060.0,Storage
79618,NetApp,E-X4053A-10-AD-0E-C,,7550.0,Storage
79619,NetApp,E-X4048A-10-AD-0E-C,,8150.0,Storage
79620,NetApp,E-X4043C-10-AD-0E-C,,28150.0,Storage
79621,NetApp,E-X4041C-12-AD-0E-C,,33780.0,Storage
79622,NetApp,E-X4038A-10-AD-0E-C,,6450.0,Storage
79623,NetApp,DS212C-07-4.0-12B-2P-C,,8460.0,Network
79624,NetApp,DS4486-07-10-48A-2P-C,,51060.0,Network
79625,NetApp,DS4246-0772-12A-2P-C,,11120.0,Network
79626,NetApp,DS212C-07-8.0-12B-1P-SK,,12900.0,Network
79642,NetApp,DS224C-10-1.8-12S-1P-SK,,11540.0,Network
79643,NetApp,DS224C-10-1.2-24S-2P-CQ,,15270.0,Network
79644,NetApp,DS224C-10-1.2-24S-0P-C,,25035.0,Network
79645,NetApp,DS224C-10-1.2-12S-1P-SK,,9380.0,Network
79646,NetApp,DS224C-10-0.9-24S-2P-CQ,,13745.0,Network
79647,NetApp,DS224C-10-0.9-24S-0P-C,,22535.0,Network
79648,NetApp,DS224C-10-0.9-12S-1P-SK,,8600.0,Network
79673,NetApp,DS224C-AF-3.8-12N-0P-CQ,,133105.0,Network
79674,NetApp,DS224C-AF-15.3-24S-0P-CQ,,756465.0,Network
79675,NetApp,DS224C-AF-0.8-24N-0P-CQ,,72670.0,Network
79676,NetApp,DS224C-AF-0.8-12N-0P-CQ,,39300.0,Network
79677,NetApp,DS224C-AF-.96-24S-0P-CQ,,72670.0,Network
79678,NetApp,DS224C-10-1.8-24S-QS,,44915.0,Network
79679,NetApp,DS224C-10-1.8-24S-2P-CQ,,19570.0,Network
79680,NetApp,DS224C-10-1.8-24S-2P-C,,19570.0,Network
79681,NetApp,DS224C-10-1.8-24S-0P-CQ,,32085.0,Network
79682,NetApp,DS224C-10-1.8-24S-0P-C,,32085.0,Network
79683,NetApp,DS224C-10-1.8-24N-QS,,51655.0,Network
79684,NetApp,DS224C-10-1.8-24N-2P-C,,22520.0,Network
79685,NetApp,DS224C-10-1.8-24N-1P-SK,,22520.0,Network
79686,NetApp,DS224C-10-1.8-24N-0P-CQ,,36895.0,Network
79687,NetApp,DS224C-10-1.8-12S-QS,,26625.0,Network
79688,NetApp,DS224C-10-1.8-12S-2P-CQ,,11540.0,Network
79689,NetApp,DS224C-10-1.8-12S-2P-C,,11540.0,Network
79690,NetApp,DS224C-SL-0.8-24N-0P-CQ,,83570.0,Network
79691,NetApp,DS4486-192TB-2P-R6-C,,28740.0,Network
79695,NetApp,DS224C-SL-15.3-24S-QS,,1059050.0,Network
79696,NetApp,DS224C-SL-15.3-24S-2P-CQ,,453880.0,Network
79697,NetApp,DS224C-SL-15.3-24S-1P-SK,,453880.0,Network
79698,NetApp,DS224C-SL-15.3-24S-0P-CQ,,756465.0,Network
79699,NetApp,DS224C-SL-15.3-24S-0P-C,,756465.0,Network
79700,NetApp,SF-960GB-SPARE-SSD-B,,2500.0,Storage
79701,NetApp,SF-480GB-SPARE-SSD-NE,,905.0,Storage
79704,NetApp,EF-X4083A-12-AD-0E-C,,73560.0,Storage
79705,NetApp,EF-X4059B-12-AD-0E-C,,63960.0,Storage
79706,NetApp,EF-X4041C-12-AD-0E-C,,33780.0,Storage
79707,NetApp,E-X4084A-10-AD-0E-C,,61300.0,Storage
79708,NetApp,E-X4083A-12-AD-0E-C,,73560.0,Storage
79709,NetApp,E-X4076A-10-AD-0E-C,,12350.0,Storage
79710,NetApp,E-X4075A-12-AD-0E-C,,14820.0,Storage
79711,NetApp,E-X4074A-10-AD-0E-C,,14300.0,Storage
79712,NetApp,E-X4072A-10-AD-0E-C,,10750.0,Storage
79715,NetApp,SF-SPARE-PS-1100WDC,,375.0,Power
79716,NetApp,SF-1920GB-SPARE-SSD,,2700.0,Storage
79717,NetApp,DS224C-SL-3.8-12S-0P-C,,115740.0,Network
79727,NetApp,DS4246-07A1-24A-2P-C,,18795.0,Network
79728,NetApp,DS4246-0796-24A-2P-C,,14370.0,Network
79729,NetApp,DS4246-0748-24A-2P-C,,11090.0,Network
79730,NetApp,DS4246-0748-12A-2P-C,,8960.0,Network
79731,NetApp,DS224C-SL-3.8-24S-2P-C,,137615.0,Network
79732,NetApp,DS224C-SL-3.8-24S-1P-SK,,137615.0,Network
79733,NetApp,DS224C-SL-3.8-24S-0P-C,,225595.0,Network
79734,NetApp,DS224C-SL-3.8-24N-2P-CQ,,158260.0,Network
79735,NetApp,DS224C-SL-3.8-24N-1P-SK,,158260.0,Network
79736,NetApp,DS224C-SL-3.8-24N-0P-CQ,,259435.0,Network
79737,NetApp,DS224C-SL-3.8-12S-2P-CQ,,70580.0,Network
79738,NetApp,DS224C-SL-3.8-12S-2P-C,,70580.0,Network
79739,NetApp,DS224C-SL-3.8-12S-1P-SK,,70580.0,Network
79800,NetApp,DS224C-SL-15.3-12S-2P-CQ,,228710.0,Network
79801,NetApp,DS224C-SL-15.3-12S-2P-C,,228710.0,Network
79802,NetApp,DS224C-SL-15.3-12S-1P-SK,,228710.0,Network
79803,NetApp,DS4486-07-8-48A-2P-C,,40850.0,Network
79804,NetApp,DS224C-S-.96-12S-0P-C,,39300.0,Network
79805,NetApp,DS224C-AF-3.8-24S-0P-CQ,,225595.0,Network
79806,NetApp,DS224C-AF-3.8-12S-0P-CQ,,115740.0,Network
79830,NetApp,E2800A-8GB-ISCSIBT-0E-C,,5625.0,Network
79831,NetApp,DS224C-10-1.2-24S-0P-CQ,,25035.0,Network
79832,NetApp,DS224C-10-1.2-12S-QS,,21670.0,Network
79833,NetApp,DS224C-10-1.2-12S-2P-CQ,,9380.0,Network
79834,NetApp,DS224C-10-1.2-12S-2P-C,,9380.0,Network
79835,NetApp,DS224C-10-1.2-12S-0P-CQ,,15480.0,Network
79836,NetApp,DS224C-10-1.2-12S-0P-C,,15480.0,Network
79837,NetApp,DS224C-10-0.9-24S-QS,,31545.0,Network
79838,NetApp,DS224C-10-0.9-24S-2P-C,,13745.0,Network
79839,NetApp,DS224C-10-0.9-24S-1P-SK,,13745.0,Network
79840,NetApp,DS224C-10-0.9-24S-0P-CQ,,22535.0,Network
79841,NetApp,DS224C-10-0.9-12S-QS,,19905.0,Network
79842,NetApp,DS224C-AF-0.8-12N-0P-C,,39300.0,Network
79844,NetApp,DS212C-07-4.0-12B-QS,,19740.0,Network
79845,NetApp,DS212C-07-4.0-12B-2P-CQ,,8460.0,Network
79846,NetApp,DS4246-07-8-24B-2P-C,,23310.0,Network
79847,NetApp,DS212C-07-4.0-12B-1P-SK,,8460.0,Network
79848,NetApp,DS212C-07-4.0-12B-0P-CQ,,14100.0,Network
79849,NetApp,DS4246-07-8-12B-2P-C,,13400.0,Network
79850,NetApp,DS212C-07-10-12B-QS,,36890.0,Network
79851,NetApp,DS212C-07-10-12B-2P-CQ,,16125.0,Network
79852,NetApp,DS212C-07-10-12B-1P-SK,,16125.0,Network
79854,NetApp,DS224C-10-0.9-12S-2P-CQ,,8600.0,Network
79855,NetApp,DS224C-10-0.9-12S-2P-C,,8600.0,Network
79856,NetApp,DS224C-10-0.9-12S-0P-CQ,,14220.0,Network
79857,NetApp,DS224C-10-0.9-12S-0P-C,,14220.0,Network
79858,NetApp,DS212C-07-8.0-12B-QS,,29510.0,Network
79859,NetApp,DS212C-07-8.0-12B-2P-CQ,,12900.0,Network
79860,NetApp,DS212C-07-8.0-12B-2P-C,,12900.0,Network
79861,NetApp,DS212C-07-8.0-12B-0P-CQ,,21080.0,Network
79862,NetApp,DS212C-07-8.0-12B-0P-C,,21080.0,Network
79863,NetApp,DS212C-07-6.0-12N-QS,,28595.0,Network
79864,NetApp,DS212C-07-6.0-12N-2P-C,,12210.0,Network
79865,NetApp,DS212C-07-6.0-12N-1P-SK,,12210.0,Network
79866,NetApp,DS224C-10-1.8-12S-0P-C,,19020.0,Network
79867,NetApp,DS212C-07-6.0-12N-0P-C,,20425.0,Network
79868,NetApp,DS224C-10-1.2-24S-QS,,35045.0,Network
79869,NetApp,DS224C-10-1.2-24S-2P-C,,15270.0,Network
79870,NetApp,DS224C-10-1.2-24S-1P-SK,,15270.0,Network
79871,NetApp,X-X6-RACNPEPSU-0104,,4535.0,Power
79872,NetApp,X-X6-RACNPIPSU-0104,,4535.0,Power
79899,NetApp,DS212C-07-10-12B-0P-CQ,,26350.0,Network
79900,NetApp,DS212C-07-10-12B-0P-C,,26350.0,Network
79901,NetApp,DS224C-SL-3.8-24S-QS,,315830.0,Network
79902,NetApp,DOC-PFK-E-SERIES-0E-C,,,DELETE
79903,NetApp,DS224C-SL-3.8-24S-2P-CQ,,137615.0,Network
79904,NetApp,X-QSFP-H40G-AOC7M-C,,630.0,Network
79905,NetApp,X-QSFP-H40G-AOC3M-C,,535.0,Network
79929,NetApp,DS224C-SL-15.3-12S-0P-C,,381180.0,Network
79930,NetApp,DS224C-SL-0.8-24N-QS,,72670.0,Network
79931,NetApp,DS224C-SL-0.8-24N-2P-CQ,,50945.0,Network
79932,NetApp,DS224C-SL-0.8-24N-1P-SK,,50945.0,Network
79944,NetApp,E2800A-8GB-IC-ISCSBT-0E-C,,5625.0,Network
79945,NetApp,E2800A-8GB-IC-FC-0E-C,,5425.0,Network
79946,NetApp,E2800A-32GB-IC-FC-0E-C,,7695.0,Network
79947,NetApp,E2800A-32GB-FC-0E-C,,7695.0,Network
79948,NetApp,E2800-ISCSI-BASE-PER,,,Network
79949,NetApp,E2800-ISCSI-ALL-PER,,,Network
79950,NetApp,E2800-IC-ISCSI-BASE-PER,,,Network
79951,NetApp,E2800-IC-FC-ISCSI-PER,,,Network
79952,NetApp,DS224C-AF-3.8-24S-0P-C,,225595.0,Network
79953,NetApp,DS224C-AF-3.8-12S-0P-C,,115740.0,Network
79954,NetApp,DS224C-AF-3.8-12N-0P-C,,133105.0,Network
79955,NetApp,DS224C-AF-0.8-24N-0P-C,,72670.0,Network
79956,NetApp,DS224C-AF-.96-24S-0P-C,,72670.0,Network
79957,NetApp,DS224C-AF-.96-12S-0P-C,,39300.0,Network
79962,NetApp,DS224C-AF-.96-12S-0P-CQ,,39300.0,Network
79963,NetApp,DS224C-10-1.8-24S-1P-SK,,19570.0,Network
79964,NetApp,DS224C-10-1.8-24N-2P-CQ,,22520.0,Network
79965,NetApp,DS224C-10-1.8-24N-0P-C,,36895.0,Network
79984,NetApp,X-QSFP-H40G-AOC5M-C,,630.0,Network
79985,NetApp,X-QSFP-H40G-AOC2M-C,,535.0,Network
79986,NetApp,X-QSFP-H40G-AOC10M-C,,630.0,Network
79998,NetApp,DS224C-10-1.8-12S-0P-CQ,,19020.0,Network
79999,NetApp,DS212C-07-4.0-12B-0P-C,,14100.0,Network
80000,NetApp,DS212C-07-10-12B-2P-C,,16125.0,Network
80002,NetApp,X5723A,,6350.0,Network
80005,NetApp,SF-960GB-SPARE-SSD-NE,,2500.0,Storage
80006,NetApp,X-QSFP-H40G-AOC1M-C,,535.0,Network
80007,NetApp,SF-SPARE-PS-750WAC-R620,,800.0,Power
80008,NetApp,E2800A-8GB-IC-ISCSBT,,5625.0,Network
80009,NetApp,E2800-IC-ISCSI-ALL-PER,,,Network
80010,NetApp,DS224C-AF-3.8-24N-0P-C,,259435.0,Network
80012,NetApp,FAS8020-001-R6,,15900.0,Network
80013,NetApp,FAS2650-113-C,,27485.0,Network
80014,NetApp,FAS2554AUG-001-R6,,3650.0,Network
80015,NetApp,FAS2552-205-R6-C,,50945.0,Network
80016,NetApp,FAS2552-204-R6-C,,27945.0,Network
80017,NetApp,FAS2620-105-C,,14115.0,Network
80018,NetApp,FAS2620-106-C,,17090.0,Network
80019,NetApp,FAS2620-107-C,,31310.0,Network
80020,NetApp,FAS2620-108-C,,34210.0,Network
80021,NetApp,FAS2620-109-C,,18545.0,Network
80022,NetApp,FAS2620A-001,,5000.0,Network
80023,NetApp,FAS2552-201-R6-C,,17380.0,Network
80024,NetApp,FAS2552-200-R6-C,,4500.0,Network
80025,NetApp,FAS2552-001-R6,,3950.0,Network
80026,NetApp,E-X5730A-QS,,16238.0,Storage
80027,NetApp,E2700A-4GB-0E-R6-C,,2725.0,Network
80028,NetApp,E2700A-8GB-0E-R6-C,,3725.0,Network
80029,NetApp,E2712HA-0039-EP,,18010.0,Network
80030,NetApp,E2712HA-0041-EP,,26010.0,Network
80031,NetApp,E2712HA-0042-EP,,21480.0,Network
80032,NetApp,E2724HA-0040-EP,,28390.0,Network
80033,NetApp,E2724HA-0043-EP,,22750.0,Network
80034,NetApp,FAS2620A-001-SC,,,Network
80056,NetApp,FAS2620A-002,,5000.0,Network
80057,NetApp,FAS8060AE-001-R6,,52500.0,Network
80058,NetApp,FAS8060A-001-R6,,41500.0,Network
80059,NetApp,FAS8060-001-R6,,55100.0,Network
80060,NetApp,FAS8040AUG-001-R6,,22350.0,Network
80061,NetApp,FAS2520-129-R6-C,,10660.0,Network
80062,NetApp,FAS2520-130-R6-C,,10940.0,Network
80063,NetApp,FAS2520-127-R6-C,,9120.0,Network
80064,NetApp,FAS2520-119-R6-C,,8980.0,Network
80065,NetApp,FAS2520-117-R6-C,,6960.0,Network
80066,NetApp,FAS2520-131-R6-C,,9540.0,Network
80067,NetApp,FAS2520-132-R6-C,,13660.0,Network
80068,NetApp,FAS2520-133-C,,68580.0,Network
80069,NetApp,FAS2520-134-C,,11400.0,Network
80070,NetApp,FAS2520-135-C,,12180.0,Network
80071,NetApp,FAS2520A-001-R6,,2950.0,Network
80072,NetApp,FAS2520-115-R6-C,,3390.0,Network
80073,NetApp,FAS2520-114-R6-C,,5280.0,Network
80074,NetApp,FAS2620-104-C,,8460.0,Network
80075,NetApp,E5600A-48GB-0E-C,,21631.0,Network
80076,NetApp,FC-SAN-OPTIMIZED,,,Network
80077,NetApp,FAS9000A-101-C,,192400.0,Storage
80078,NetApp,FAS9000A-100-C,,96200.0,Storage
80079,NetApp,FAS8060AUG-001-R6,,41500.0,Network
80080,NetApp,E2724HA-0044-EP,,23770.0,Network
80081,NetApp,E2724HA-0045-EP,,30430.0,Network
80082,NetApp,E2800-FC-ISCSI-PER,,,Network
80083,NetApp,E2800A-32GB,,7695.0,Network
80084,NetApp,E2800A-32GB-IC,,7695.0,Network
80085,NetApp,E2800A-8GB,,5425.0,Network
80086,NetApp,E2800A-8GB-FC-0E-C,,5425.0,Network
80087,NetApp,E2800A-8GB-IC,,5425.0,Network
80088,NetApp,E2800A-8GB-ISCSIBT,,5625.0,Network
80089,NetApp,E2812,,,Network
80090,NetApp,E2812HA-0006-EP,,22550.0,Network
80091,NetApp,E2812HA-0007-EP,,28250.0,Network
80092,NetApp,E2824HA-0002-EP,,45060.0,Storage
80093,NetApp,E2824HA-0003-EP,,70740.0,Storage
80094,NetApp,E-X5730A-DM-0E-C,,16238.0,Storage
80095,NetApp,FAS8200A-002-SC,,,Network
80096,NetApp,FAS8200A-002,,22500.0,Network
80097,NetApp,FAS8200A-001-SC,,,Network
80098,NetApp,FAS8200A-001,,22500.0,Network
80099,NetApp,FAS8080E-001-R6,,89700.0,Network
80100,NetApp,FAS8080AE-001-R6,,64100.0,Server
80101,NetApp,FAS8060E-001-R6,,71100.0,Server
80120,NetApp,FAS2650AUG-002,,5000.0,Network
80121,NetApp,FAS2650AUG-001,,5000.0,Network
80122,NetApp,FAS2650A-EXP-115,,19885.0,Network
80123,NetApp,FAS2650A-EXP-114,,19885.0,Network
80126,NetApp,FAS2554A-HA-SSA-R6,,,Network
80127,NetApp,FAS2554A-BNDL-102,,19880.0,Network
80128,NetApp,FAS2554A-BNDL-101,,20320.0,Network
80129,NetApp,FAS2554A-BNDL-100,,17320.0,Network
80130,NetApp,FAS2554A-001-R6,,3650.0,Network
80131,NetApp,FAS2554-330-C,,37725.0,Storage
80132,NetApp,FAS2554-329-C,,28550.0,Network
80133,NetApp,FAS2554-328-C,,26800.0,Network
80134,NetApp,FAS2554-327-C,,24080.0,Network
80135,NetApp,FAS2554-326-C,,23310.0,Network
80136,NetApp,FAS2554-325-C,,13400.0,Network
80137,NetApp,FAS2554-324-C,,28900.0,Network
80138,NetApp,FAS2554-323-C,,26450.0,Network
80139,NetApp,FAS2554-322-C,,21550.0,Network
80140,NetApp,FAS2554-321-C,,12785.0,Network
80141,NetApp,FAS2554-320-R6-C,,23000.0,Network
80142,NetApp,FAS2554-319-R6-C,,21890.0,Network
80143,NetApp,FAS2554-318-R6-C,,19400.0,Network
80144,NetApp,FAS2554-317-R6-C,,16600.0,Network
80145,NetApp,E2824HA-0004-EP,,25020.0,Network
80147,NetApp,FAS2650-101-C,,8600.0,Network
80148,NetApp,FAS2650-100-C,,4500.0,Network
80149,NetApp,FAS2650-002,,5000.0,Network
80150,NetApp,FAS2650-001,,5000.0,Network
80151,NetApp,FAS2620AUG-002,,5000.0,Network
80152,NetApp,FAS2620AUG-001,,5000.0,Network
80153,NetApp,FAS2620A-EXP-101,,18965.0,Network
80154,NetApp,FAS2620A-EXP-100,,18965.0,Network
80169,NetApp,FAS2650-102-C,,13745.0,Network
80170,NetApp,FAS2650A-EXP-111,,25770.0,Network
80171,NetApp,FAS2650A-EXP-110,,29300.0,Network
80172,NetApp,FAS2650A-EXP-109,,24245.0,Network
80173,NetApp,FAS2650A-EXP-105,,25770.0,Network
80174,NetApp,FAS2650A-EXP-104,,29300.0,Network
80175,NetApp,FAS2650A-EXP-103,,24245.0,Network
80176,NetApp,FAS2650A-002-SC,,,Network
80177,NetApp,FAS2650A-002,,5000.0,Network
80178,NetApp,FAS2620A-002-SC,,,Network
80179,NetApp,E2824HA-0008-EP,,30660.0,Network
80180,NetApp,E2824HA-0009-EP,,32700.0,Network
80181,NetApp,E2860HA-0010-EP,,70118.0,Network
80182,NetApp,FAS2650-112-C,,158260.0,Network
80183,NetApp,FAS2650-111-C,,81170.0,Network
80184,NetApp,FAS2650-110-C,,137615.0,Network
80185,NetApp,FAS2650-109-C,,70580.0,Network
80186,NetApp,FAS2650-108-C,,22520.0,Network
80187,NetApp,FAS2650-107-C,,13270.0,Network
80188,NetApp,FAS2650-106-C,,19570.0,Network
80189,NetApp,FAS2650-105-C,,11540.0,Network
80190,NetApp,FAS2650-104-C,,15270.0,Network
80191,NetApp,FAS2650-103-C,,9380.0,Network
80192,NetApp,FAS9000A-002,,,Network
80201,NetApp,E-X4103A-12-QS,,12660.0,Storage
80206,NetApp,E-X270406A-R6,,2725.0,Network
80207,NetApp,E-X270806A-R6,,3725.0,Network
80208,NetApp,E-X30030A-0E-R6-C,,780.0,Network
80209,NetApp,E-X4036A-0E-R6-C,,495.0,Storage
80210,NetApp,E-X4038A-0E-R6-C,,495.0,Storage
80211,NetApp,E-X4041C,,4015.0,Storage
80212,NetApp,E-X4041C-0E-C,,2165.0,Storage
80213,NetApp,E-X4041C-12-QS,,48180.0,Storage
80214,NetApp,E-X4043C,,4015.0,Storage
80216,NetApp,FAS2620-101-C,,12210.0,Network
